0x3cb4,"I've cleared the previous game multiple times,
so bring on the action!
","I've cleared the previous game multiple times,
so bring on the action!
"
0x522c2,"Baker.
　
　 Snake found the ArmsTech president in one
of the underground levels. Kenneth Baker was
bound to a steel girder along with multiple
packets of C4 explosives. Before Snake could
free Baker, he came face to face with the
originator of this trap: a FOXHOUND operative
called Revolver Ocelot. It seemed that he had
anticipated Baker's rescue attempt upon
","Baker.
　
　 Snake found the ArmsTech president in one
of the underground levels. Kenneth Baker was
bound to a steel girder along with multiple
packets of C4 explosives. Before Snake could
free Baker, he came face to face with the
originator of this trap: a FOXHOUND operative
called Revolver Ocelot. It seemed that he had
anticipated Baker's rescue attempt upon
"
0x52430,"receiving news of Snake's arrival.
　 According to Naomi Hunter, the former
director of FOXHOUND's genetic manipulation
program, Revolver Ocelot is a former
Spetsnaz. He moved into OMON (Otryad
Militsii Osobogo Naznacheniya, the Interior
Ministry riot squad, AKA Black Berets) and
the SVR (the Russian Foreign Intelligence
Service) -- a successor to the KGB's First
Chief Directorate -- after the collapse of the
","receiving news of Snake's arrival.
　 According to Naomi Hunter, the former
director of FOXHOUND's genetic manipulation
program, Revolver Ocelot is a former
Spetsnaz. He moved into OMON (Otryad
Militsii Osobogo Naznacheniya, the Interior
Ministry riot squad, AKA Black Berets) and
the SVR (the Russian Foreign Intelligence
Service) -- a successor to the KGB's First
Chief Directorate -- after the collapse of the
"
0x525cf,"Soviet Union, but was unable to adapt to the
new regime and dropped out. He cut a swath
through the world's hot spots as a mercenary
before being recruited by FOXHOUND. As his
codename indicates, Ocelot is a master
marksman with a marked preference for
revolvers.
　 We could hear the gun battle between
Snake and Ocelot over the radio. Ocelot was
using an antique Single Action Army revolver
","Soviet Union, but was unable to adapt to the
new regime and dropped out. He cut a swath
through the world's hot spots as a mercenary
before being recruited by FOXHOUND. As his
codename indicates, Ocelot is a master
marksman with a marked preference for
revolvers.
　 We could hear the gun battle between
Snake and Ocelot over the radio. Ocelot was
using an antique Single Action Army revolver
"
0x5275a,"against Snake's SOCOM pistol. The first Single
Action Army Revolver was manufactured in
1873. A small number of them are still in
production today, but strictly for collectors
and antique weapon fanciers; using this out-
moded weapon for live combat is unheard of.
　 But Ocelot seemed to invest the vintage gun
with diabolical powers. He would purposefully
fire against walls and the floor, weaving a
tight web of ricocheting bullets around Snake,
","against Snake's SOCOM pistol. The first Single
Action Army Revolver was manufactured in
1873. A small number of them are still in
production today, but strictly for collectors
and antique weapon fanciers; using this out-
moded weapon for live combat is unheard of.
　 But Ocelot seemed to invest the vintage gun
with diabolical powers. He would purposefully
fire against walls and the floor, weaving a
tight web of ricocheting bullets around Snake,
"
0x5291d,"gradually hemming him in. All we could do
was silently monitor the battle. However,
Snake was slowly but surely gaining the upper
hand by dodging the ricochets and exploiting
the revolver's lengthy reload window. Finally,
just as Snake was about to deliver the
decisive blow, an explosion rang out.
　""My hand!"" Ocelot's scream came a second
later, followed by more explosions.
　 ""What the hell is going on!?"" Richard
","gradually hemming him in. All we could do
was silently monitor the battle. However,
Snake was slowly but surely gaining the upper
hand by dodging the ricochets and exploiting
the revolver's lengthy reload window. Finally,
just as Snake was about to deliver the
decisive blow, an explosion rang out.
　""My hand!"" Ocelot's scream came a second
later, followed by more explosions.
　 ""What the hell is going on!?"" Richard
"
0x52ac3,"cried.
　 The controller in charge of the data sent in
by Snake's nanomachines started a running
commentary.
　 ""We don't know yet. I'm seeing a life sign
other than those of Snake, Ocelot or Baker.""
　 Explosions continued to boom out over the
radio.
　 ""The unidentified fourth subject is knocking
down girders. No sign of firearm use! What-
","cried.
　 The controller in charge of the data sent in
by Snake's nanomachines started a running
commentary.
　 ""We don't know yet. I'm seeing a life sign
other than those of Snake, Ocelot or Baker.""
　 Explosions continued to boom out over the
radio.
　 ""The unidentified fourth subject is knocking
down girders. No sign of firearm use! What-
"
0x52c20,"ever it is, it's moving fast!"" The controller's
voice rose with excitement. ""The speed is well
above anything a human being should be able
to handle.""
　 The situation was chaotic. I could make out
Ocelot's voice through the roar of collapsing
metal.
　 ""Stealth camouflage! Someone left a job
only half done... As for you -- we'll continue
this later!""
","ever it is, it's moving fast!"" The controller's
voice rose with excitement. ""The speed is well
above anything a human being should be able
to handle.""
　 The situation was chaotic. I could make out
Ocelot's voice through the roar of collapsing
metal.
　 ""Stealth camouflage! Someone left a job
only half done... As for you -- we'll continue
this later!""
"
0x52d85,"　 It seemed Ocelot had left the area.
　 The explosions went on one after the other
as girders crashed to the ground. In the midst
of the collapse, Snake confronted what we
could only guess was the fourth life sign.
　 ""Who are you?""
　 ""I'm like you...I have no name.""
　 It was not human, but an artificial machine
voice that answered. In spite of the metallic
tones, there seemed to be in that voice an
","　 It seemed Ocelot had left the area.
　 The explosions went on one after the other
as girders crashed to the ground. In the midst
of the collapse, Snake confronted what we
could only guess was the fourth life sign.
　 ""Who are you?""
　 ""I'm like you...I have no name.""
　 It was not human, but an artificial machine
voice that answered. In spite of the metallic
tones, there seemed to be in that voice an
"
0x52f22,"unspeakable pain. Baker's labored groans
could be heard over the conversation.
　 ""You have a reinforced skeleton -- !?""
　 Suddenly, the possessor of the metal voice
let loose an animal howl. The shattering
scream set the communication speakers
screeching, and I instinctively covered my
ears to shut out the maddened sound.
　 The cry went on and on, then cut out as
abruptly as it had begun. In the ringing
","unspeakable pain. Baker's labored groans
could be heard over the conversation.
　 ""You have a reinforced skeleton -- !?""
　 Suddenly, the possessor of the metal voice
let loose an animal howl. The shattering
scream set the communication speakers
screeching, and I instinctively covered my
ears to shut out the maddened sound.
　 The cry went on and on, then cut out as
abruptly as it had begun. In the ringing
"
0x530c0,"silence, the controller's voice floated out, thin
and hollow.
　 "" -- the fourth subject has disappeared.""
　 The words brought us out of a state of
shock.
　 ""Can we track him?""
　 ""Negative. He's vanished, no traces.""
　 ""Collect as much data as you can.""
　 ""I have the full results on information
relayed by the nanomachines. There's an
","silence, the controller's voice floated out, thin
and hollow.
　 "" -- the fourth subject has disappeared.""
　 The words brought us out of a state of
shock.
　 ""Can we track him?""
　 ""Negative. He's vanished, no traces.""
　 ""Collect as much data as you can.""
　 ""I have the full results on information
relayed by the nanomachines. There's an
"
0x5321c,"electromagnetic pattern that resembles a
stealth camouflage signature.""
　 ""Stealth camo and reinforced exoskeleton...""
Richard muttered, deep in thought.
　 ""Not everything is happening according to
plan, I take it?"" I inquired with some
sarcasm.
　 ""It's within acceptable deviation. The
mission will go on as planned.""
　 For a split second, his eyes betrayed his
","electromagnetic pattern that resembles a
stealth camouflage signature.""
　 ""Stealth camo and reinforced exoskeleton...""
Richard muttered, deep in thought.
　 ""Not everything is happening according to
plan, I take it?"" I inquired with some
sarcasm.
　 ""It's within acceptable deviation. The
mission will go on as planned.""
　 For a split second, his eyes betrayed his
"
0x53390,"disquiet; then he quickly recovered his
characteristic arrogance. ""You just concen-
trate on your job.""
　 Snake had called the fourth life sign the
""Ninja."" I could not help but wonder about the
identity of the name's bearer, and what it was
that accounted for the superhuman abilities he
had just demonstrated.
　 Far away on Shadow Moses Island, Snake
was attempting to raise the shaken Kenneth
","disquiet; then he quickly recovered his
characteristic arrogance. ""You just concen-
trate on your job.""
　 Snake had called the fourth life sign the
""Ninja."" I could not help but wonder about the
identity of the name's bearer, and what it was
that accounted for the superhuman abilities he
had just demonstrated.
　 Far away on Shadow Moses Island, Snake
was attempting to raise the shaken Kenneth
"
0x53521,"Baker back on his feet. We could hear Snake
asking him about the nuclear launch code,
knowing the answer even as he spoke. Baker
painfully acknowledged that he had volun-
teered the information. His arm hung broken
and useless by his side, presumably Ocelot's
handiwork.
　 According to Naomi Hunter's intelligence,
Revolver Ocelot had served as a Special
Interrogations Consultant in the Soviet gulags
","Baker back on his feet. We could hear Snake
asking him about the nuclear launch code,
knowing the answer even as he spoke. Baker
painfully acknowledged that he had volun-
teered the information. His arm hung broken
and useless by his side, presumably Ocelot's
handiwork.
　 According to Naomi Hunter's intelligence,
Revolver Ocelot had served as a Special
Interrogations Consultant in the Soviet gulags
"
0x536b6,"during his days with the Spetsnaz. In other
words, he was an expert in torture. There was
no way that the weapons technology
executive, an untrained civilian, could with-
stand the techniques of coercion developed in
the cells of Lubyanka. We now had con-
firmation that the terrorists possessed both
launch keys. The situation was more desperate
than ever.
　 Baker's response to Snake's queries about
","during his days with the Spetsnaz. In other
words, he was an expert in torture. There was
no way that the weapons technology
executive, an untrained civilian, could with-
stand the techniques of coercion developed in
the cells of Lubyanka. We now had con-
firmation that the terrorists possessed both
launch keys. The situation was more desperate
than ever.
　 Baker's response to Snake's queries about
"
0x5384b,"the emergency override key was almost as
grim. He had entrusted a soldier, a woman who
had refused to join the mutiny, with it while
they had been sharing the cell. I caught
Snake's sudden murmur.
　 ""The Colonel's niece?""
　　The ""Colonel"" was presumably Campbell,
and Snake seemed to know something I
certainly did not. I stole a glance at Richard,
but his expression was as closed as ever. He
","the emergency override key was almost as
grim. He had entrusted a soldier, a woman who
had refused to join the mutiny, with it while
they had been sharing the cell. I caught
Snake's sudden murmur.
　 ""The Colonel's niece?""
　　The ""Colonel"" was presumably Campbell,
and Snake seemed to know something I
certainly did not. I stole a glance at Richard,
but his expression was as closed as ever. He
"
0x539db,"no doubt had known from the outset about the
presence of Campbell's niece on Shadow.
　 Snake was pressing Baker, asking him
whether there was a way to stop the launch
without the override code. The executive gave
him a name: Dr. Hal Emmerich. If it were
indeed the case that the launch codes were in
hostile hands and the strike sequence had
been started, it stood to reason that the only
person who may know of a way to cancel the
","no doubt had known from the outset about the
presence of Campbell's niece on Shadow.
　 Snake was pressing Baker, asking him
whether there was a way to stop the launch
without the override code. The executive gave
him a name: Dr. Hal Emmerich. If it were
indeed the case that the launch codes were in
hostile hands and the strike sequence had
been started, it stood to reason that the only
person who may know of a way to cancel the
"
0x53b8e,"launch was the chief of Metal Gear's develop-
ment program.
As Snake promised to search out Emmerich,
Baker handed him a single optical disc. It
contained, he said, all the data from the
training exercise.
　 What exercise data? He had to be referring
to the Metal Gear exercise. I saw Richard
raise his eyebrow sharply.
　 Baker, oblivious to the frenzy of speculation
","launch was the chief of Metal Gear's develop-
ment program.
As Snake promised to search out Emmerich,
Baker handed him a single optical disc. It
contained, he said, all the data from the
training exercise.
　 What exercise data? He had to be referring
to the Metal Gear exercise. I saw Richard
raise his eyebrow sharply.
　 Baker, oblivious to the frenzy of speculation
"
0x53d03,"he had remotely set off, continued.
　 ""There's no need to feign ignorance. You
were sent to retrieve this, and we both know
it.""
　 I was now even more puzzled than ever. If
Metal Gear was being developed on Shadow
Moses, surely the research data was backed
up somewhere outside of the ArmsTech lab.
Not only that, but why would the president of
the company have been carrying the data
","he had remotely set off, continued.
　 ""There's no need to feign ignorance. You
were sent to retrieve this, and we both know
it.""
　 I was now even more puzzled than ever. If
Metal Gear was being developed on Shadow
Moses, surely the research data was backed
up somewhere outside of the ArmsTech lab.
Not only that, but why would the president of
the company have been carrying the data
"
0x53e89,"himself? I was apparently not alone in my
disconcertment. Snake took the disc, obviously
uncertain. It was clear that he, like myself,
had not been briefed on the existence of the
disc.
　 The disc safely out of his hands, Baker's
tones became pleading.
　 ""You have to stop them. If the truth got out,
AT would be finished -- I would be
finished -- ""
","himself? I was apparently not alone in my
disconcertment. Snake took the disc, obviously
uncertain. It was clear that he, like myself,
had not been briefed on the existence of the
disc.
　 The disc safely out of his hands, Baker's
tones became pleading.
　 ""You have to stop them. If the truth got out,
AT would be finished -- I would be
finished -- ""
"
0x53fec,"　 ""But Metal Gear technology is already a
known factor.""
　 ""The core technology is, but that's not -- ""
Baker trailed off, suddenly pale with pain. ""Oh
God, what did you do to me...?""
　 We could hear his labored coughing as he
gasped out.
　 ""It can't be... That thing. Damn Pentagon
bureaucrats... I get it now... You son of a -- ""
　 He tried to lunge at Snake, but reeled back
","　 ""But Metal Gear technology is already a
known factor.""
　 ""The core technology is, but that's not -- ""
Baker trailed off, suddenly pale with pain. ""Oh
God, what did you do to me...?""
　 We could hear his labored coughing as he
gasped out.
　 ""It can't be... That thing. Damn Pentagon
bureaucrats... I get it now... You son of a -- ""
　 He tried to lunge at Snake, but reeled back
"
0x54171,"in fresh wave of pain. Still clutching his chest,
he fell down, dead. It was too similar to the
last moments of Donald Anderson's life, and
the fact had not escaped Snake. He was
immediately on the radio with Campbell.
　 ""Colonel, you'd better be listening real well.
This one dropped dead too.""
　 Snake demanded an explanation, but neither
Campbell nor Dr. Hunter could provide an
adequate one.　Snake was clearly dissatisfied,
","in fresh wave of pain. Still clutching his chest,
he fell down, dead. It was too similar to the
last moments of Donald Anderson's life, and
the fact had not escaped Snake. He was
immediately on the radio with Campbell.
　 ""Colonel, you'd better be listening real well.
This one dropped dead too.""
　 Snake demanded an explanation, but neither
Campbell nor Dr. Hunter could provide an
adequate one.　Snake was clearly dissatisfied,
"
0x54324,"but Campbell directed Snake to cooperate
with his niece, Meryl. The only way left to
prevent a nuclear strike was to obtain the
emergency override key, and the key was in
Meryl's hands. Snake walked away from
Baker's body in search of the elusive
commando.
　
　 Kenneth Baker had been colluding with
Donald Anderson, the DARPA chief, to secretly
","but Campbell directed Snake to cooperate
with his niece, Meryl. The only way left to
prevent a nuclear strike was to obtain the
emergency override key, and the key was in
Meryl's hands. Snake walked away from
Baker's body in search of the elusive
commando.
　
　 Kenneth Baker had been colluding with
Donald Anderson, the DARPA chief, to secretly
"
0x54482,"develop a new Metal Gear on the govern-
ment's so-called Black Budget. My later
investigations revealed that regular payments
in the tens of thousands of dollars had been
made to the corporate account of a firm for
which Anderson's wife ostensibly acted as a
consultant. The ArmsTech payoff into this
dummy company had started several years
ago. The total amount is difficult to estimate,
but there is little doubt that Anderson had
","develop a new Metal Gear on the govern-
ment's so-called Black Budget. My later
investigations revealed that regular payments
in the tens of thousands of dollars had been
made to the corporate account of a firm for
which Anderson's wife ostensibly acted as a
consultant. The ArmsTech payoff into this
dummy company had started several years
ago. The total amount is difficult to estimate,
but there is little doubt that Anderson had
"
0x54634,"been bribed to the tune of an astronomical
sum.
　 Even the government Black Budget had
limits, however. I recalled a rumor from some
years before the Anderson payoff started. The
CNO (Chief of Naval Operations) at the time
had a classified pet project, and the scuttle-
butt was that it involved the construction of a
completely new type of battleship. Just what
kind of a ship was never revealed, since the
","been bribed to the tune of an astronomical
sum.
　 Even the government Black Budget had
limits, however. I recalled a rumor from some
years before the Anderson payoff started. The
CNO (Chief of Naval Operations) at the time
had a classified pet project, and the scuttle-
butt was that it involved the construction of a
completely new type of battleship. Just what
kind of a ship was never revealed, since the
"
0x547cf,"entire program fell apart after the CNO
suddenly passed away. The unexpected death
coincided with ArmsTech's launch of the Metal
Gear development program. The Black Budget
earmarked for the CNO's little project must
have been freed up by his death; the question
was whether it had been freed up for
allocation to the new Metal Gear development.
The manner of the CNO's death was officially
ruled a suicide, but I could not help recall the
","entire program fell apart after the CNO
suddenly passed away. The unexpected death
coincided with ArmsTech's launch of the Metal
Gear development program. The Black Budget
earmarked for the CNO's little project must
have been freed up by his death; the question
was whether it had been freed up for
allocation to the new Metal Gear development.
The manner of the CNO's death was officially
ruled a suicide, but I could not help recall the
"
0x54987,"theories to the contrary that had made its
rounds back then.
　 Whatever the background, Anderson and
Baker's deaths could not be a coincidence.
Anderson's dying words included a reference
to the Pentagon, and I was certain that there
was more to it than met the eye.
　 ""So now Baker is dead as well. Are you
looking into his medical records too?"" I asked
Richard.
","theories to the contrary that had made its
rounds back then.
　 Whatever the background, Anderson and
Baker's deaths could not be a coincidence.
Anderson's dying words included a reference
to the Pentagon, and I was certain that there
was more to it than met the eye.
　 ""So now Baker is dead as well. Are you
looking into his medical records too?"" I asked
Richard.
"
0x54af8,"　 ""We'll do that. Just as a precaution."" He did
not seem particularly disturbed. ""It may have
been for the best, anyway. Having to babysit a
senior citizen with a broken arm sure wasn't
going to help Snake with his mission.""
　 ""You haven't changed a bit, I see.""
　 ""What?""
　 ""That bad-boy act of yours. You only talk
like an insensitive jerk to divert attention from
something. I wonder what you're hiding?""
","　 ""We'll do that. Just as a precaution."" He did
not seem particularly disturbed. ""It may have
been for the best, anyway. Having to babysit a
senior citizen with a broken arm sure wasn't
going to help Snake with his mission.""
　 ""You haven't changed a bit, I see.""
　 ""What?""
　 ""That bad-boy act of yours. You only talk
like an insensitive jerk to divert attention from
something. I wonder what you're hiding?""
"
0x54c99,"　 Richard turned away.
　 ""Nothing. There's nothing to hide.""
　
　 Having successfully made radio contact with
Meryl, Colonel Campbell's niece, Solid Snake
agreed to put off a rendezvous with her in
favor of rescuing Dr. Hal Emmerich, the chief
of Metal Gear development. He reached the
lab just as the Ninja was attempting to attack
Dr. Emmerich, and the two fighters
","　 Richard turned away.
　 ""Nothing. There's nothing to hide.""
　
　 Having successfully made radio contact with
Meryl, Colonel Campbell's niece, Solid Snake
agreed to put off a rendezvous with her in
favor of rescuing Dr. Hal Emmerich, the chief
of Metal Gear development. He reached the
lab just as the Ninja was attempting to attack
Dr. Emmerich, and the two fighters
"
0x54e11,"immediately squared off.
　 Snake and the Ninja launched into a silent
hand-to-hand combat, a balletic exchange of
blows that seemed almost to serve as a
private dialog. The fighting seemed intermi-
nable to us as we followed over the radio, but
just as in the last encounter, the Ninja
suddenly let loose an inhuman howl, and
vanished in the maelstrom of its ragged echo.
　 It was our second encounter with the Ninja,
","immediately squared off.
　 Snake and the Ninja launched into a silent
hand-to-hand combat, a balletic exchange of
blows that seemed almost to serve as a
private dialog. The fighting seemed intermi-
nable to us as we followed over the radio, but
just as in the last encounter, the Ninja
suddenly let loose an inhuman howl, and
vanished in the maelstrom of its ragged echo.
　 It was our second encounter with the Ninja,
"
0x54fb8,"and we were as in the dark about him as
ever. But Snake had recognized something
during their battle, and he raised Campbell on
the radio.
　 ""It's Gray Fox -- the Ninja is Gray Fox. I'm
100% sure.""
　 ""That's impossible. You took him -- in
Zanzibar Land -- "" We could hear the
perturbation in Campbell's voice.
　 Naomi Hunter suddenly cut in.
","and we were as in the dark about him as
ever. But Snake had recognized something
during their battle, and he raised Campbell on
the radio.
　 ""It's Gray Fox -- the Ninja is Gray Fox. I'm
100% sure.""
　 ""That's impossible. You took him -- in
Zanzibar Land -- "" We could hear the
perturbation in Campbell's voice.
　 Naomi Hunter suddenly cut in.
"
0x55115,"　　""Yes, he was supposed to have been killed.
But he wasn't.""
　 Dr. Hunter revealed that her predecessor at
the helm of FOXHOUND's genetic treatment
program, one Dr. Clark, had been conducting
human testing. Gray Fox, the alpha soldier of
FOXHOUND and the only member allowed the
FOX designation, was the subject. After he
had been shipped back from Zanzibar Land
mortally wounded, his superior physical
","　　""Yes, he was supposed to have been killed.
But he wasn't.""
　 Dr. Hunter revealed that her predecessor at
the helm of FOXHOUND's genetic treatment
program, one Dr. Clark, had been conducting
human testing. Gray Fox, the alpha soldier of
FOXHOUND and the only member allowed the
FOX designation, was the subject. After he
had been shipped back from Zanzibar Land
mortally wounded, his superior physical
"
0x552af,"abilities and combat skills had marked him as
an ideal test subject for genetic manipulation
and skeletal reinforcement experiments. He
was listed as killed in action, but kept alive in
a lab.
　 I could not help but note with some surprise
the emotional tone in which the normally
collected geneticist described these events.
　 When Snake asked why she had not volun-
teered the truth of the Ninja's identity earlier,
","abilities and combat skills had marked him as
an ideal test subject for genetic manipulation
and skeletal reinforcement experiments. He
was listed as killed in action, but kept alive in
a lab.
　 I could not help but note with some surprise
the emotional tone in which the normally
collected geneticist described these events.
　 When Snake asked why she had not volun-
teered the truth of the Ninja's identity earlier,
"
0x55456,"Naomi had only a terse reply.
　 ""It was classified information.""
　 According to records she had seen, the
subject -- Gray Fox -- had died in an acci-
dental lab explosion two years ago. I turned to
Richard.
　 ""Is this true?""
　 ""What's true?""
　 ""The accident in the lab.""
　 ""It's true. The cause of the explosion was
","Naomi had only a terse reply.
　 ""It was classified information.""
　 According to records she had seen, the
subject -- Gray Fox -- had died in an acci-
dental lab explosion two years ago. I turned to
Richard.
　 ""Is this true?""
　 ""What's true?""
　 ""The accident in the lab.""
　 ""It's true. The cause of the explosion was
"
0x5559f,"never determined. Dr. Clark died in the
accident, and the only remains they could find
of Gray Fox were fragments of the reinforced
skeleton.""
　 ""So Naomi wasn't the only one who knew
about this and didn't say anything.""
　 ""It was classified information."" Richard
mimicked.
　
　 Snake secured Dr. Emmerich after the
","never determined. Dr. Clark died in the
accident, and the only remains they could find
of Gray Fox were fragments of the reinforced
skeleton.""
　 ""So Naomi wasn't the only one who knew
about this and didn't say anything.""
　 ""It was classified information."" Richard
mimicked.
　
　 Snake secured Dr. Emmerich after the
"
0x556e3,"Ninja's departure. Amazingly enough, the
engineer had believed Metal Gear to be a
portable tactical missile defense system,
rather than a nuclear-capable tank. It was a
peculiar irony that the chief developer himself
had been unaware that the project was one of
offense, rather than defense.
　 On discovering that he had been deceived,
Dr. Emmerich volunteered his expertise to
Snake. He mentioned his grandfather's
","Ninja's departure. Amazingly enough, the
engineer had believed Metal Gear to be a
portable tactical missile defense system,
rather than a nuclear-capable tank. It was a
peculiar irony that the chief developer himself
had been unaware that the project was one of
offense, rather than defense.
　 On discovering that he had been deceived,
Dr. Emmerich volunteered his expertise to
Snake. He mentioned his grandfather's
"
0x55886,"involvement in the Manhattan Project, and the
ethical turmoil the man had carried with him
to the end of his days as a result. Ironically
enough, the older scientist's son, Hal
Emmerich's father, was born the day the
atomic bomb had found Hiroshima.
　 ""Three generations -- sometimes I wonder
if nuclear warfare is our personal albatross,
an inherited pathology.""
　 We could hear the pain and the regret in
","involvement in the Manhattan Project, and the
ethical turmoil the man had carried with him
to the end of his days as a result. Ironically
enough, the older scientist's son, Hal
Emmerich's father, was born the day the
atomic bomb had found Hiroshima.
　 ""Three generations -- sometimes I wonder
if nuclear warfare is our personal albatross,
an inherited pathology.""
　 We could hear the pain and the regret in
"
0x55a22,"Dr. Emmerich's voice. He seemed genuinely
upset that the technology he had developed
purely for the furthering of knowledge and
betterment of mankind had been exploited for
weapons development.
　 You may call me harsh, but I felt little
sympathy for him. Technological and scientific
innovation need not have direct bearing on
nuclear or virological research to contribute to
the making of weapons of mass destruction.
","Dr. Emmerich's voice. He seemed genuinely
upset that the technology he had developed
purely for the furthering of knowledge and
betterment of mankind had been exploited for
weapons development.
　 You may call me harsh, but I felt little
sympathy for him. Technological and scientific
innovation need not have direct bearing on
nuclear or virological research to contribute to
the making of weapons of mass destruction.
"
0x55bc8,"After all, the Ninja was born of genetic engi-
neering and cybernetic research, which could
easily have healed a civilian rather than
improved upon a soldier. A scientist cannot
plead naivete to the practical products of their
own research. The consequences must be
anticipated, and the ethical burden of a newly
developed technology must ultimately rest
with the individual researcher. I wondered if
Dr. Emmerich would ever realize that onus.
","After all, the Ninja was born of genetic engi-
neering and cybernetic research, which could
easily have healed a civilian rather than
improved upon a soldier. A scientist cannot
plead naivete to the practical products of their
own research. The consequences must be
anticipated, and the ethical burden of a newly
developed technology must ultimately rest
with the individual researcher. I wondered if
Dr. Emmerich would ever realize that onus.
"
0x55d85,"　 Freed from the laboratory where he was
being held, Emmerich cloaked himself with a
stealth camouflage of his own making and
promised to keep out of sight. With the stealth
camo, he could easily evade the terrorists'
surveillance.
　 His rescued charge safe, Snake departed
for a rendezvous with Meryl.
　
　 Snake's objective was to meet with Meryl
","　 Freed from the laboratory where he was
being held, Emmerich cloaked himself with a
stealth camouflage of his own making and
promised to keep out of sight. With the stealth
camo, he could easily evade the terrorists'
surveillance.
　 His rescued charge safe, Snake departed
for a rendezvous with Meryl.
　
　 Snake's objective was to meet with Meryl
"
0x55eea,"and re-enter the launch code using her over-
ride key, outwitting the FOXHOUND psychic
Psycho Mantis all the while. To this end, he
headed towards the hangar where Metal Gear
was being stored.
　 The best laid plans... Meryl was ambushed
on the way by the FOXHOUND sharpshooter
Sniper Wolf. Snake, attempting to rescue the
wounded commando, was himself captured.
　 He was taken to the terrorist command post
","and re-enter the launch code using her over-
ride key, outwitting the FOXHOUND psychic
Psycho Mantis all the while. To this end, he
headed towards the hangar where Metal Gear
was being stored.
　 The best laid plans... Meryl was ambushed
on the way by the FOXHOUND sharpshooter
Sniper Wolf. Snake, attempting to rescue the
wounded commando, was himself captured.
　 He was taken to the terrorist command post
"
0x56086,"still unconscious, stripped of all his gear.
However, his cochlear-implant radio passed
unnoticed, and we could hear the terrorists'
conferring about the incapacitated operative.
We gathered from their talk that the prepara-
tions for the nuclear launch were complete.
Richard was unusually intent on identifying the
individual terrorists in the room.　From the
voices involved in the conversation, we
confirmed the presence of Sniper Wolf,
","still unconscious, stripped of all his gear.
However, his cochlear-implant radio passed
unnoticed, and we could hear the terrorists'
conferring about the incapacitated operative.
We gathered from their talk that the prepara-
tions for the nuclear launch were complete.
Richard was unusually intent on identifying the
individual terrorists in the room.　From the
voices involved in the conversation, we
confirmed the presence of Sniper Wolf,
"
0x56241,"Revolver Ocelot, and the leader of this
uprising himself, Liquid Snake.
　
　 What little I knew of Liquid Snake was
troubling, and it came entirely from a slim file
folder Richard showed me just prior to
mission commencement. The man with the
same designation as Solid Snake was
recruited into FOXHOUND after Solid Snake's
departure from the unit. His fighting skills
","Revolver Ocelot, and the leader of this
uprising himself, Liquid Snake.
　
　 What little I knew of Liquid Snake was
troubling, and it came entirely from a slim file
folder Richard showed me just prior to
mission commencement. The man with the
same designation as Solid Snake was
recruited into FOXHOUND after Solid Snake's
departure from the unit. His fighting skills
"
0x563b5,"were formidable, and he quickly rose to
leadership position in FOXHOUND's field
operation team. His real name, place of origin
and other information remained classified.
Only a single photograph accompanied the
documents, and I had not been able to contain
my astonishment at the sight of it.
　 ""It's not a mistake. That IS Liquid Snake,""
said Richard, echoing my thoughts.
　""But -- how?""
","were formidable, and he quickly rose to
leadership position in FOXHOUND's field
operation team. His real name, place of origin
and other information remained classified.
Only a single photograph accompanied the
documents, and I had not been able to contain
my astonishment at the sight of it.
　 ""It's not a mistake. That IS Liquid Snake,""
said Richard, echoing my thoughts.
　""But -- how?""
"
0x5653f,"　The face in the photo was the spitting
image of Solid Snake.
　 ""I wouldn't know. But once the two Snakes
run into each other, something may come out.""
His words were noncommittal, but Richard's
tone spoke volumes.
　
　 And now, the two Snakes -- Solid and
Liquid -- had indeed come face to face. But
","　The face in the photo was the spitting
image of Solid Snake.
　 ""I wouldn't know. But once the two Snakes
run into each other, something may come out.""
His words were noncommittal, but Richard's
tone spoke volumes.
　
　 And now, the two Snakes -- Solid and
Liquid -- had indeed come face to face. But
"
0x56674,"Liquid had little to say.
　 ""So long, brother."" He called out before
turning and walking away. The voice was full
of hatred, but there was also something in it
that seemed to confirm and gleefully
anticipate another meeting. Why this was so
was as mysterious to me as the reason he
called Solid Snake ""brother."" I would not find
out the truth until a little later.
　 What awaited Snake after his brief
","Liquid had little to say.
　 ""So long, brother."" He called out before
turning and walking away. The voice was full
of hatred, but there was also something in it
that seemed to confirm and gleefully
anticipate another meeting. Why this was so
was as mysterious to me as the reason he
called Solid Snake ""brother."" I would not find
out the truth until a little later.
　 What awaited Snake after his brief
"
0x5680b,"encounter with Liquid was Ocelot's KGB-
tested ""interrogation"" techniques. Ocelot
apparently had no interest in extracting
information, but rather appeared to be
enjoying the acts of torture for their own
sake. Snake's ragged gasps echoed from the
radio in the silence of the control room.
The heart rate and other physiological data
transmitted by his nanomachines graphically
demonstrated the extent of his suffering.
","encounter with Liquid was Ocelot's KGB-
tested ""interrogation"" techniques. Ocelot
apparently had no interest in extracting
information, but rather appeared to be
enjoying the acts of torture for their own
sake. Snake's ragged gasps echoed from the
radio in the silence of the control room.
The heart rate and other physiological data
transmitted by his nanomachines graphically
demonstrated the extent of his suffering.
"
